;genus;Latitude;Longitude;glc19SpId;Keep;code;eltoncode
21685;Galerina;49.15381;2.52025;2988;0.5;F_44;778
21687;Galerina;46.69956;0.57844;5166;0.5;F_44;778
21694;Galerina;46.77028;6.21149;6025;0.5;F_44;778
21695;Galerina;44.10908;7.56203;3315;0.5;F_44;778
21699;Galerina;47.24946;4.91728;2988;0.5;F_44;778
21705;Galerina;48.094120000000004;7.0987100000000005;2988;0.5;F_44;778
21732;Galerina;45.7095;5.37821;2988;0.5;F_44;778
21740;Galerina;48.423504;2.6731279999999997;2988;0.5;F_44;778
21741;Galerina;48.423049;2.6731279999999997;2988;0.5;F_44;778
21742;Galerina;48.423846000000005;2.672098;2988;0.5;F_44;778
21744;Galerina;48.423711;2.672114;2988;0.5;F_44;778
21745;Galerina;48.423732;2.672269;2988;0.5;F_44;778
21746;Galerina;48.423504;2.672269;2988;0.5;F_44;778
21747;Galerina;48.42396;2.672098;2988;0.5;F_44;778
21748;Galerina;48.423504;2.671943;2988;0.5;F_44;778
21749;Galerina;48.411541;2.637954;2988;0.5;F_44;778
21752;Galerina;48.411769;2.637267;2988;0.5;F_44;778
21756;Galerina;48.411654999999996;2.637954;2988;0.5;F_44;778
21758;Galerina;48.411485;2.637336;2988;0.5;F_44;778
21765;Galerina;48.423959;2.65924;2988;0.5;F_44;778
21768;Galerina;48.423732;2.658553;2988;0.5;F_44;778
21769;Galerina;48.423483000000004;2.658896;3715;0.5;F_44;778
21770;Galerina;48.424301;2.658725;2988;0.5;F_44;778
21772;Galerina;48.424121;2.65845;2988;0.5;F_44;778
21774;Galerina;48.423903;2.6585360000000002;2988;0.5;F_44;778
21775;Galerina;48.424302000000004;2.659051;2988;0.5;F_44;778
21778;Galerina;48.10315;6.83038;3463;0.5;F_44;778
21779;Galerina;48.29659;-4.35941;3315;0.5;F_44;778
21780;Galerina;48.4348;2.66201;2988;0.5;F_44;778
21781;Galerina;45.37395;2.6806099999999997;3463;0.5;F_44;778
21782;Galerina;49.18122;-0.9101799999999999;4973;0.5;F_44;778
21783;Galerina;48.65082;6.5986899999999995;2988;0.5;F_44;778
21784;Galerina;48.06985;4.14127;2988;0.5;F_44;778
21785;Galerina;44.16792;5.81415;2988;0.5;F_44;778
21788;Galerina;47.833490000000005;6.81093;4416;0.5;F_44;778
21789;Galerina;44.17961;5.31418;3315;0.5;F_44;778
21791;Galerina;47.0672;5.0426;2988;0.5;F_44;778
21792;Galerina;44.17106;5.68918;3857;0.5;F_44;778
21793;Galerina;45.2538;5.61386;2988;0.5;F_44;778
21800;Galerina;47.78711;5.07024;2988;0.5;F_44;778
21803;Galerina;48.74857;6.33315;2988;0.5;F_44;778
21808;Galerina;47.42945;4.923719999999999;2988;0.5;F_44;778
21824;Galerina;48.79274;2.25132;2988;0.5;F_44;778
21838;Galerina;48.15982;4.14321;2988;0.5;F_44;778
21855;Galerina;47.31712;5.97925;4973;0.5;F_44;778
21862;Galerina;47.78711;5.07024;2988;0.5;F_44;778
21863;Galerina;45.16381;5.60965;2988;0.5;F_44;778
21864;Galerina;47.42945;4.92372;2988;0.5;F_44;778
21865;Galerina;47.83349;6.81093;2988;0.5;F_44;778
21867;Galerina;48.65082;6.59869;2988;0.5;F_44;778
21871;Galerina;45.2538;5.61386;2988;0.5;F_44;778
21872;Galerina;48.4348;2.66201;2988;0.5;F_44;778
21874;Rickenella;43.546;-1.508;2996;1.0;F_23;757
21875;Rickenella;43.528;-1.484;3057;1.0;F_23;757
21876;Rickenella;43.626;-1.444;2996;1.0;F_23;757
21877;Rickenella;43.903;-1.313;2996;1.0;F_23;757
21878;Rickenella;43.009801;-0.686273;2996;1.0;F_23;757
21879;Rickenella;43.077016;-0.56024;3292;1.0;F_23;757
21880;Rickenella;43.076936;-0.560381;2996;1.0;F_23;757
21881;Rickenella;49.03524;5.66728;2996;1.0;F_23;757
21882;Rickenella;42.98531;-0.24709;2996;1.0;F_23;757
21883;Rickenella;42.98894;-0.12469;2996;1.0;F_23;757
21885;Rickenella;42.81604;0.12906;3057;1.0;F_23;757
21886;Rickenella;43.06749;-0.49727;3292;1.0;F_23;757
21887;Rickenella;42.89546;-0.24206;3292;1.0;F_23;757
21888;Rickenella;43.06344;-0.61981;2996;1.0;F_23;757
21891;Rickenella;42.90256;0.00238;2996;1.0;F_23;757
21892;Rickenella;42.98155;-0.36948;2996;1.0;F_23;757
21898;Rickenella;49.29135;-0.23064;2996;1.0;F_23;757
21899;Rickenella;42.75369;1.47478;3057;1.0;F_23;757
21900;Rickenella;47.82748;-3.0871;2996;1.0;F_23;757
21901;Rickenella;48.29659;-4.35941;3292;1.0;F_23;757
21902;Rickenella;48.41064;-3.96835;2996;1.0;F_23;757
21903;Rickenella;42.90591;0.12462;3057;1.0;F_23;757
21904;Rickenella;42.90911;0.24687;3057;1.0;F_23;757
21906;Rickenella;47.82047;-3.22033;2996;1.0;F_23;757
21907;Rickenella;48.79973;-3.4739;2996;1.0;F_23;757
21909;Rickenella;48.79229;-3.60956;2996;1.0;F_23;757
21910;Rickenella;48.932;-0.20831;2996;1.0;F_23;757
21911;Rickenella;44.75327;-1.23469;2996;1.0;F_23;757
21913;Rickenella;49.01018;-0.6236;2996;1.0;F_23;757
21915;Rickenella;47.22716;0.02574;2996;1.0;F_23;757
21917;Rickenella;48.53805;-3.30561;2996;1.0;F_23;757
21918;Rickenella;42.84359;1.47242;3057;1.0;F_23;757
21919;Rickenella;42.81924;0.25113;3057;1.0;F_23;757
21920;Rickenella;48.79973;-3.4739;3292;1.0;F_23;757
21923;Rickenella;48.79229;-3.6095599999999997;3292;1.0;F_23;757
21930;Rickenella;48.702659999999995;-3.5982;2996;1.0;F_23;757
21931;Rickenella;48.52339;-3.57559;2996;1.0;F_23;757
21936;Rickenella;48.482279999999996;-2.62038;2996;1.0;F_23;757
21938;Rickenella;48.53079;-3.4406199999999996;2996;1.0;F_23;757
21940;Rickenella;48.49477;-2.3503700000000003;2996;1.0;F_23;757
21950;Rickenella;49.15381;2.52025;2996;1.0;F_23;757
21952;Rickenella;49.60087;3.89874;2996;1.0;F_23;757
21954;Rickenella;46.69956;0.57844;2996;1.0;F_23;757
21962;Rickenella;46.77028;6.21149;2996;1.0;F_23;757
21963;Rickenella;48.094120000000004;7.0987100000000005;2996;1.0;F_23;757
21971;Rickenella;47.04377;6.09596;2996;1.0;F_23;757
21973;Rickenella;49.03524;5.66728;2996;1.0;F_23;757
21974;Rickenella;51.038540000000005;2.20688;2996;1.0;F_23;757
21976;Rickenella;48.65082;6.5986899999999995;2996;1.0;F_23;757
21977;Rickenella;47.78711;5.07024;2996;1.0;F_23;757
21978;Rickenella;47.0672;5.0426;2996;1.0;F_23;757
21979;Rickenella;49.18122;-0.9101799999999999;2996;1.0;F_23;757
21980;Rickenella;48.4348;2.66201;2996;1.0;F_23;757
21982;Rickenella;48.06985;4.14127;2996;1.0;F_23;757
21983;Rickenella;48.61085;1.9826099999999998;2996;1.0;F_23;757
21986;Rickenella;48.45815;6.9917;2996;1.0;F_23;757
21988;Rickenella;48.79274;2.25132;2996;1.0;F_23;757
21990;Rickenella;47.833490000000005;6.81093;2996;1.0;F_23;757
21991;Rickenella;46.6346;2.6732;3292;1.0;F_23;757
21998;Rickenella;48.74857;6.33315;2996;1.0;F_23;757
22000;Rickenella;48.65082;6.59869;2996;1.0;F_23;757
22001;Rickenella;49.18122;-0.91018;2996;1.0;F_23;757
22002;Inocybe;43.546;-1.508;2997;1.0;F_155;889
22007;Inocybe;43.555;-1.496;3037;1.0;F_155;889
22008;Inocybe;43.554;-1.471;3074;1.0;F_155;889
22009;Inocybe;43.626;-1.457;3085;1.0;F_155;889
22010;Inocybe;43.626;-1.444;3106;1.0;F_155;889
22013;Inocybe;43.716;-1.43;3119;1.0;F_155;889
22015;Inocybe;43.85;-1.389;3085;1.0;F_155;889
22018;Inocybe;43.85;-1.376;3037;1.0;F_155;889
22019;Inocybe;43.886;-1.363;3178;1.0;F_155;889
22020;Inocybe;43.958;-1.361;3037;1.0;F_155;889
22022;Inocybe;44.003;-1.322;3119;1.0;F_155;889
22023;Inocybe;43.903;-1.313;3037;1.0;F_155;889
22025;Inocybe;44.164;-1.293;3037;1.0;F_155;889
22027;Inocybe;44.07;-1.046;3235;1.0;F_155;889
22028;Inocybe;42.786585;-0.556644;3119;1.0;F_155;889
22029;Inocybe;42.878972;-0.434042;3178;1.0;F_155;889
22030;Inocybe;43.008782;-0.686133;3178;1.0;F_155;889
22031;Inocybe;49.46;6.09;3332;1.0;F_155;889
22034;Inocybe;49.49;6.14;3347;1.0;F_155;889
22035;Inocybe;45.06759;5.85943;3458;1.0;F_155;889
22072;Inocybe;43.06344;-0.61981;3724;1.0;F_155;889
22073;Inocybe;42.90256;0.00238;3616;1.0;F_155;889
22075;Inocybe;42.98894;-0.12469;3792;1.0;F_155;889
22078;Inocybe;42.88376;-0.6086;3831;1.0;F_155;889
22080;Inocybe;42.8223;0.37321;3881;1.0;F_155;889
22081;Inocybe;42.98155;-0.36948;3904;1.0;F_155;889
22082;Inocybe;42.98531;-0.24709;3921;1.0;F_155;889
22084;Inocybe;43.06749;-0.49727;3948;1.0;F_155;889
22096;Inocybe;42.8878;-0.48644;3831;1.0;F_155;889
22104;Inocybe;42.89546;-0.24206;3724;1.0;F_155;889
22106;Inocybe;46.37657;-1.23031;3037;1.0;F_155;889
22107;Inocybe;42.90591;0.12462;4148;1.0;F_155;889
22108;Inocybe;42.71938;-0.11022;4182;1.0;F_155;889
22109;Inocybe;49.01018;-0.6236;3996;1.0;F_155;889
22110;Inocybe;43.07881;-0.12954;4067;1.0;F_155;889
22111;Inocybe;42.99578;0.12016;4246;1.0;F_155;889
22112;Inocybe;43.08566;0.11568;3333;1.0;F_155;889
22113;Inocybe;49.29135;-0.23064;3948;1.0;F_155;889
22114;Inocybe;47.22716;0.02574;3606;1.0;F_155;889
22115;Inocybe;43.08887;0.23832;3333;1.0;F_155;889
22118;Inocybe;48.56497;-0.45712;3606;1.0;F_155;889
22121;Inocybe;42.72285;0.01163;4322;1.0;F_155;889
22123;Inocybe;48.79229;-3.60956;3724;1.0;F_155;889
22124;Inocybe;48.29659;-4.35941;4351;1.0;F_155;889
22126;Inocybe;48.932;-0.20831;4381;1.0;F_155;889
22127;Inocybe;48.79973;-3.4739;3458;1.0;F_155;889
22132;Inocybe;44.75327;-1.23469;3085;1.0;F_155;889
22136;Inocybe;47.82748;-3.0871;3772;1.0;F_155;889
22141;Inocybe;42.73244;0.37727;4562;1.0;F_155;889
22143;Inocybe;43.01965;1.22259;3333;1.0;F_155;889
22145;Inocybe;44.38402;3.06276;4594;1.0;F_155;889
22148;Inocybe;42.83552;0.98379;4622;1.0;F_155;889
22149;Inocybe;42.84679;1.71679;3347;1.0;F_155;889
22150;Inocybe;42.93169;1.3477;4067;1.0;F_155;889
22151;Inocybe;49.60033;-1.77297;3085;1.0;F_155;889
22152;Inocybe;42.9335;1.47006;4067;1.0;F_155;889
22153;Inocybe;42.9367;1.7148;3333;1.0;F_155;889
22157;Inocybe;48.53805;-3.30561;3520;1.0;F_155;889
22158;Inocybe;48.20545;-0.43356;3458;1.0;F_155;889
22165;Inocybe;48.21296;-0.16456;4794;1.0;F_155;889
22167;Inocybe;42.90911;0.24687;4148;1.0;F_155;889
22168;Inocybe;48.50162;0.63073;3106;1.0;F_155;889
22170;Inocybe;44.47318;2.55997;3333;1.0;F_155;889
22171;Inocybe;45.47735;-1.16177;3085;1.0;F_155;889
22174;Inocybe;46.47124;-1.10715;3333;1.0;F_155;889
22175;Inocybe;48.60961;1.84697;3881;1.0;F_155;889
22176;Inocybe;42.99899;0.2426;4067;1.0;F_155;889
22181;Inocybe;42.92764;1.103;4622;1.0;F_155;889
22188;Inocybe;50.49512;1.66312;4562;1.0;F_155;889
22194;Inocybe;42.83775;1.10593;4622;1.0;F_155;889
22198;Inocybe;44.38402;2.93724;4246;1.0;F_155;889
22200;Inocybe;44.11356;3.31232;5004;1.0;F_155;889
22202;Inocybe;47.31002;-0.24378;5020;1.0;F_155;889
22205;Inocybe;43.02509;1.59024;3333;1.0;F_155;889
22206;Inocybe;47.02846;6.62224;3948;1.0;F_155;889
22218;Inocybe;48.40893;0.49972;3106;1.0;F_155;889
22219;Inocybe;48.57201;-2.63002;5117;1.0;F_155;889
22220;Inocybe;42.74994;1.23083;4246;1.0;F_155;889
22222;Inocybe;42.81924;0.25113;5142;1.0;F_155;889
22230;Inocybe;50.76816;2.08033;3904;1.0;F_155;889
22231;Inocybe;46.83092;-1.13443;3235;1.0;F_155;889
22232;Inocybe;49.69309;2.5152;5201;1.0;F_155;889
22238;Inocybe;43.18478;0.47971;3574;1.0;F_155;889
22242;Inocybe;48.53079;-3.44062;4622;1.0;F_155;889
22248;Inocybe;50.4068;1.80595;3333;1.0;F_155;889
22249;Inocybe;44.20385;3.18769;5004;1.0;F_155;889
22262;Inocybe;48.11555;-0.42771;3996;1.0;F_155;889
22267;Inocybe;42.92305;0.85834;4622;1.0;F_155;889
22272;Inocybe;44.20399;2.93744;4246;1.0;F_155;889
22278;Inocybe;50.40808;1.94641;3333;1.0;F_155;889
22288;Inocybe;43.11795;1.83357;4246;1.0;F_155;889
22289;Inocybe;50.76431;1.65593;3009;1.0;F_155;889
22292;Inocybe;48.48228;-2.62038;3473;1.0;F_155;889
22293;Inocybe;44.5632;2.55927;5142;1.0;F_155;889
22304;Inocybe;43.01965;1.22259;5350;1.0;F_155;889
22305;Inocybe;42.72285;0.01163;4148;1.0;F_155;889
22306;Inocybe;47.22716;0.02574;5408;1.0;F_155;889
22310;Inocybe;44.02313;3.43655;4674;1.0;F_155;889
22311;Inocybe;43.08566;0.11567999999999999;4308;1.0;F_155;889
22313;Inocybe;49.29135;-0.23064;3598;1.0;F_155;889
22314;Inocybe;42.9335;1.4700600000000001;4622;1.0;F_155;889
22316;Inocybe;42.846790000000006;1.71679;3347;1.0;F_155;889
22317;Inocybe;48.29659;-4.35941;3996;1.0;F_155;889
22318;Inocybe;48.79229;-3.6095599999999997;5020;1.0;F_155;889
22322;Inocybe;48.53805;-3.3056099999999997;3724;1.0;F_155;889
22323;Inocybe;43.07881;-0.12954000000000002;3333;1.0;F_155;889
22327;Inocybe;47.30233;-0.5082399999999999;3591;1.0;F_155;889
22328;Inocybe;48.482279999999996;-2.62038;5117;1.0;F_155;889
22329;Inocybe;42.90591;0.12462000000000001;4594;1.0;F_155;889
22332;Inocybe;42.84178;1.35025;4246;1.0;F_155;889
22333;Inocybe;42.72938;0.25538;5142;1.0;F_155;889
22334;Inocybe;48.212959999999995;-0.16455999999999998;5020;1.0;F_155;889
22338;Inocybe;45.16381;5.60965;3037;1.0;F_155;889
22339;Inocybe;45.166709999999995;5.48243;5485;1.0;F_155;889
22341;Inocybe;44.89948;5.34387;5492;1.0;F_155;889
22342;Inocybe;45.2538;5.61386;3037;1.0;F_155;889
22345;Inocybe;45.07672;5.47844;3904;1.0;F_155;889
22350;Inocybe;44.62088;5.71064;4148;1.0;F_155;889
22354;Inocybe;44.893840000000004;5.597090000000001;3037;1.0;F_155;889
22364;Inocybe;45.17687;4.97346;5567;1.0;F_155;889
22370;Inocybe;45.07382;5.60545;3948;1.0;F_155;889
22373;Inocybe;44.98383;5.60126;3037;1.0;F_155;889
22377;Inocybe;44.71085;5.71497;5581;1.0;F_155;889
22384;Inocybe;48.4758;-2.7553400000000003;5602;1.0;F_155;889
22385;Inocybe;48.79973;-3.4739;3591;1.0;F_155;889
22391;Inocybe;48.71009;-3.46277;3347;1.0;F_155;889
22397;Inocybe;48.702659999999995;-3.5982;3772;1.0;F_155;889
22400;Inocybe;48.52339;-3.57559;3178;1.0;F_155;889
22414;Inocybe;48.53079;-3.4406199999999996;3037;1.0;F_155;889
22420;Inocybe;48.889359999999996;-3.48507;3028;1.0;F_155;889
22443;Inocybe;48.82796;-2.93087;5713;1.0;F_155;889
22450;Inocybe;48.67426;-2.36876;4794;1.0;F_155;889
22451;Inocybe;48.46918;-2.89026;3178;1.0;F_155;889
22453;Inocybe;48.82114;-3.06668;4717;1.0;F_155;889
22454;Inocybe;48.46239;-3.02515;5400;1.0;F_155;889
22544;Inocybe;48.55209;-3.0354799999999997;3520;1.0;F_155;889
22590;Inocybe;48.63482;-3.1811599999999998;3606;1.0;F_155;889
22618;Inocybe;48.648579999999995;-2.9105;4943;1.0;F_155;889
22782;Inocybe;50.67603;1.7995400000000001;3458;1.0;F_155;889
22783;Inocybe;49.15381;2.52025;5980;1.0;F_155;889
22785;Inocybe;49.60087;3.89874;3458;1.0;F_155;889
22791;Inocybe;48.5209;1.98435;4246;1.0;F_155;889
22792;Inocybe;48.43203;2.12127;5201;1.0;F_155;889
22799;Inocybe;46.69956;0.57844;3724;1.0;F_155;889
22805;Inocybe;46.77028;6.21149;3458;1.0;F_155;889
22809;Inocybe;48.525220000000004;2.93229;3037;1.0;F_155;889
22810;Inocybe;44.10908;7.56203;3037;1.0;F_155;889
22811;Inocybe;44.11421;7.437310000000001;3037;1.0;F_155;889
22813;Inocybe;47.24946;4.91728;3346;1.0;F_155;889
22820;Inocybe;48.094120000000004;7.0987100000000005;5675;1.0;F_155;889
22852;Inocybe;47.04377;6.09596;4351;1.0;F_155;889
22865;Inocybe;51.038540000000005;2.20688;3724;1.0;F_155;889
22868;Inocybe;42.446325;9.182768;6416;1.0;F_155;889
22869;Inocybe;49.000786;8.067807;3996;1.0;F_155;889
22870;Inocybe;47.42945;4.923719999999999;4922;1.0;F_155;889
22871;Inocybe;43.184779999999996;5.52029;3616;1.0;F_155;889
22872;Inocybe;48.65082;6.5986899999999995;6466;1.0;F_155;889
22873;Inocybe;44.182179999999995;5.18915;3037;1.0;F_155;889
22874;Inocybe;43.27469;5.52422;3948;1.0;F_155;889
22875;Inocybe;48.10315;6.83038;3520;1.0;F_155;889
22877;Inocybe;44.17961;5.31418;3792;1.0;F_155;889
22878;Inocybe;47.31712;5.97925;3037;1.0;F_155;889
22882;Inocybe;49.18122;-0.9101799999999999;4246;1.0;F_155;889
22884;Inocybe;47.833490000000005;6.81093;4246;1.0;F_155;889
22885;Inocybe;48.74857;6.33315;3037;1.0;F_155;889
22886;Inocybe;48.79274;2.25132;3037;1.0;F_155;889
22887;Inocybe;48.794129999999996;2.52356;6562;1.0;F_155;889
22888;Inocybe;48.61085;1.9826099999999998;5408;1.0;F_155;889
22890;Inocybe;46.6349;2.80392;3458;1.0;F_155;889
22895;Inocybe;43.251129999999996;6.38523;3037;1.0;F_155;889
22898;Inocybe;47.743590000000005;6.8044899999999995;5408;1.0;F_155;889
22900;Inocybe;46.724940000000004;2.8036;3598;1.0;F_155;889
22904;Inocybe;45.37395;2.6806099999999997;3106;1.0;F_155;889
22906;Inocybe;48.45815;6.9917;5400;1.0;F_155;889
22914;Inocybe;49.18122;-0.91018;3996;1.0;F_155;889
22915;Inocybe;45.37395;2.68061;3037;1.0;F_155;889
22916;Inocybe;48.10315;6.83038;4246;1.0;F_155;889
22919;Inocybe;47.83349;6.81093;3581;1.0;F_155;889
22920;Inocybe;47.42945;4.92372;3948;1.0;F_155;889
22922;Inocybe;48.74857;6.33315;3178;1.0;F_155;889
22923;Thelephora;43.546;-1.508;3002;1.0;F_188;922
22924;Thelephora;43.85;-1.389;3153;1.0;F_188;922
22925;Thelephora;44.003;-1.322;3153;1.0;F_188;922
22926;Thelephora;43.903;-1.313;3153;1.0;F_188;922
22927;Thelephora;44.164;-1.293;3153;1.0;F_188;922
22928;Thelephora;45.06759;5.85943;3153;1.0;F_188;922
22931;Thelephora;42.90911;0.24687;3646;1.0;F_188;922
22932;Thelephora;42.93169;1.3477;4420;1.0;F_188;922
22933;Thelephora;43.08887;0.23832;4420;1.0;F_188;922
22935;Thelephora;43.26866;0.22971;3646;1.0;F_188;922
22936;Thelephora;43.01965;1.22259;3646;1.0;F_188;922
22937;Thelephora;42.72285;0.01163;3002;1.0;F_188;922
22938;Thelephora;42.82801;0.61741;3002;1.0;F_188;922
22939;Thelephora;42.84679;1.71679;3653;1.0;F_188;922
22940;Thelephora;43.10746;1.0971;4420;1.0;F_188;922
22942;Thelephora;49.01018;-0.6236;3153;1.0;F_188;922
22944;Thelephora;42.98531;-0.24709;4420;1.0;F_188;922
22947;Thelephora;48.53805;-3.30561;3653;1.0;F_188;922
22948;Thelephora;44.5632;2.55927;5043;1.0;F_188;922
22949;Thelephora;43.07881;-0.12954;4420;1.0;F_188;922
22950;Thelephora;42.90591;0.12462;3002;1.0;F_188;922
22951;Thelephora;48.57609;-0.05083;3153;1.0;F_188;922
22952;Thelephora;44.20399;3.06256;3646;1.0;F_188;922
22953;Thelephora;42.9335;1.47006;3646;1.0;F_188;922
22955;Thelephora;42.92541;0.98066;4420;1.0;F_188;922
22957;Thelephora;43.01532;0.97753;4420;1.0;F_188;922
22958;Thelephora;48.56497;-0.45712;3153;1.0;F_188;922
22959;Thelephora;42.74994;1.23083;3646;1.0;F_188;922
22960;Thelephora;48.29659;-4.35941;3153;1.0;F_188;922
22962;Thelephora;42.99578;0.12016;3646;1.0;F_188;922
22963;Thelephora;44.20357;3.31281;3002;1.0;F_188;922
22965;Thelephora;47.99272;-3.37508;3153;1.0;F_188;922
22971;Thelephora;44.11356;3.31232;3002;1.0;F_188;922
22973;Thelephora;47.31002;-0.24378;4420;1.0;F_188;922
22974;Thelephora;48.45815;-0.9917;3153;1.0;F_188;922
22978;Thelephora;42.73813;0.62109;3002;1.0;F_188;922
22979;Thelephora;42.84818;1.83898;3646;1.0;F_188;922
22981;Thelephora;43.07881;-0.12954000000000002;3653;1.0;F_188;922
22982;Thelephora;47.31002;-0.24378000000000002;3653;1.0;F_188;922
22983;Thelephora;43.107459999999996;1.0971;3653;1.0;F_188;922
22984;Thelephora;42.93169;1.3477;3653;1.0;F_188;922
22985;Thelephora;42.99899;0.2426;4420;1.0;F_188;922
22986;Thelephora;42.84818;1.8389799999999998;3002;1.0;F_188;922
22987;Thelephora;44.98383;5.60126;3646;1.0;F_188;922
22988;Thelephora;45.16381;5.60965;3646;1.0;F_188;922
22989;Thelephora;44.89948;5.34387;3646;1.0;F_188;922
22993;Thelephora;45.2538;5.61386;3646;1.0;F_188;922
22994;Thelephora;45.166709999999995;5.48243;3646;1.0;F_188;922
22995;Thelephora;48.53079;-3.4406199999999996;3653;1.0;F_188;922
22996;Thelephora;48.578340000000004;-2.4948;3002;1.0;F_188;922
22997;Thelephora;48.79973;-3.4739;3153;1.0;F_188;922
23000;Thelephora;48.4348;2.66201;4420;1.0;F_188;922
23001;Thelephora;48.094120000000004;7.0987100000000005;3653;1.0;F_188;922
23006;Thelephora;47.04377;6.09596;3153;1.0;F_188;922
23009;Thelephora;48.85;7.711;3153;1.0;F_188;922
23010;Thelephora;47.833490000000005;6.81093;3646;1.0;F_188;922
23011;Thelephora;48.698159999999994;1.70913;3153;1.0;F_188;922
23013;Lyophyllum;43.367;-1.624;3004;1.0;F_164;898
23014;Lyophyllum;43.59;-1.408;3004;1.0;F_164;898
23015;Lyophyllum;44.164;-1.293;3226;1.0;F_164;898
23016;Lyophyllum;44.933249;5.542849;3004;1.0;F_164;898
23017;Lyophyllum;42.90256;0.00238;3815;1.0;F_164;898
23018;Lyophyllum;43.07881;-0.12954;4159;1.0;F_164;898
23019;Lyophyllum;44.38402;2.93724;4194;1.0;F_164;898
23020;Lyophyllum;43.93257;2.4396;4222;1.0;F_164;898
23022;Lyophyllum;44.20385;3.18769;4194;1.0;F_164;898
23024;Lyophyllum;44.47261;2.43425;4222;1.0;F_164;898
23026;Lyophyllum;44.20399;3.06256;4555;1.0;F_164;898
23028;Lyophyllum;46.72622;-1.51985;4636;1.0;F_164;898
23029;Lyophyllum;42.67073;2.08621;4684;1.0;F_164;898
23031;Lyophyllum;43.11152;1.34256;4194;1.0;F_164;898
23032;Lyophyllum;44.28886;1.9348;4194;1.0;F_164;898
23033;Lyophyllum;42.81924;0.25113;4555;1.0;F_164;898
23034;Lyophyllum;43.11795;1.83357;4555;1.0;F_164;898
23035;Lyophyllum;42.72938;0.25538;4555;1.0;F_164;898
23037;Lyophyllum;42.81604;0.12906;4684;1.0;F_164;898
23038;Lyophyllum;44.02384;2.8129;4194;1.0;F_164;898
23039;Lyophyllum;43.84385;3.18651;4194;1.0;F_164;898
23040;Lyophyllum;42.90911;0.24687;4555;1.0;F_164;898
23043;Lyophyllum;43.01965;1.22259;4555;1.0;F_164;898
23046;Lyophyllum;44.02384;3.1871;4194;1.0;F_164;898
23048;Lyophyllum;47.22716;0.02574;3004;1.0;F_164;898
23052;Lyophyllum;44.56263;2.43335;4222;1.0;F_164;898
23053;Lyophyllum;44.11399;3.06246;4222;1.0;F_164;898
23054;Lyophyllum;44.02313;3.43655;4222;1.0;F_164;898
23055;Lyophyllum;44.38402;3.06276;5309;1.0;F_164;898
23057;Lyophyllum;47.82748;-3.0871;3004;1.0;F_164;898
23058;Lyophyllum;48.67426;-2.36876;5372;1.0;F_164;898
23059;Lyophyllum;49.01018;-0.6236;3004;1.0;F_164;898
23060;Lyophyllum;43.02509;1.59024;4194;1.0;F_164;898
23061;Lyophyllum;43.01965;1.22259;4555;1.0;F_164;898
23062;Lyophyllum;44.38402;2.93724;5309;1.0;F_164;898
23063;Lyophyllum;48.56497;-0.45711999999999997;3004;1.0;F_164;898
23065;Lyophyllum;44.203990000000005;3.06256;4684;1.0;F_164;898
23067;Lyophyllum;44.71085;5.71497;4555;1.0;F_164;898
23069;Lyophyllum;48.67426;-2.36876;5372;1.0;F_164;898
23070;Lyophyllum;48.79973;-3.4739;5815;1.0;F_164;898
23071;Lyophyllum;48.52339;-3.57559;5815;1.0;F_164;898
23073;Lyophyllum;48.79229;-3.6095599999999997;5882;1.0;F_164;898
23079;Lyophyllum;48.55209;-3.0354799999999997;3004;1.0;F_164;898
23080;Lyophyllum;48.25486;2.66317;3004;1.0;F_164;898
23081;Lyophyllum;49.15381;2.52025;3004;1.0;F_164;898
23083;Lyophyllum;46.69956;0.57844;4583;1.0;F_164;898
23085;Paxillus;43.546;-1.508;3006;1.0;F_167;901
23086;Paxillus;43.599;-1.457;3006;1.0;F_167;901
23087;Paxillus;43.626;-1.457;3006;1.0;F_167;901
23088;Paxillus;43.716;-1.43;3006;1.0;F_167;901
23089;Paxillus;43.886;-1.363;3006;1.0;F_167;901
23090;Paxillus;44.003;-1.322;3006;1.0;F_167;901
23091;Paxillus;43.903;-1.313;3006;1.0;F_167;901
23093;Paxillus;44.164;-1.293;3006;1.0;F_167;901
23094;Paxillus;48.319;0.50399;3006;1.0;F_167;901
23095;Paxillus;45.06759;5.85943;3006;1.0;F_167;901
23101;Paxillus;42.90256;0.00238;3006;1.0;F_167;901
23104;Paxillus;42.98155;-0.36948;3006;1.0;F_167;901
23105;Paxillus;49.29135;-0.23064;3006;1.0;F_167;901
23106;Paxillus;47.82047;-3.22033;3006;1.0;F_167;901
23107;Paxillus;48.56497;-0.45712;3006;1.0;F_167;901
23108;Paxillus;47.82748;-3.0871;3006;1.0;F_167;901
23109;Paxillus;49.01018;-0.6236;3006;1.0;F_167;901
23110;Paxillus;48.57609;-0.05083;3006;1.0;F_167;901
23111;Paxillus;48.29659;-4.35941;3006;1.0;F_167;901
23113;Paxillus;48.79973;-3.4739;3006;1.0;F_167;901
23114;Paxillus;48.53805;-3.30561;3006;1.0;F_167;901
23115;Paxillus;46.8084;4.24586;3006;1.0;F_167;901
23116;Paxillus;47.02846;6.62224;3006;1.0;F_167;901
23117;Paxillus;48.41064;-3.96835;3006;1.0;F_167;901
23118;Paxillus;47.99272;-3.37508;3006;1.0;F_167;901
23120;Paxillus;44.81684;4.9608099999999995;3006;1.0;F_167;901
